age,monthly_income,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,product_availability_online,gender_encoded,city_tier_encoded,shopping_preference_encoded
58,40921,44,9,15770,5308,4,2,1,1
71,34340,18,13,37615,136757,5,0,2,2
63,77781,20,4,76035,8875,4,0,2,0
77,29901,11,18,755,104433,3,2,1,2
61,25638,43,4,85361,53307,5,1,2,2
77,184668,22,0,103085,85804,8,0,0,2
74,232986,46,13,56594,123172,6,0,1,2
48,59324,27,2,8163,101712,7,0,0,2
37,103356,11,6,146660,146694,4,2,0,2
41,236668,1,3,66310,119227,6,2,1,2
42,47642,29,5,141291,137699,1,1,1,2
53,40378,11,10,84180,51339,4,0,2,2
38,65867,38,10,3583,979,7,0,0,1
47,88686,38,3,44737,129733,9,0,2,2
41,57875,17,15,17216,71966,3,2,1,2
61,133171,23,16,68669,114752,6,1,0,2
59,235667,11,18,129385,86643,6,1,0,2
47,115061,17,2,144271,97859,1,1,1,2
39,229801,5,5,78152,29191,6,2,0,2
45,79377,7,15,136840,96502,8,2,0,2
24,69691,48,12,77008,118136,2,1,1,2
52,239409,14,1,46492,73050,10,1,1,2
72,210375,43,6,57619,29117,8,1,0,1
45,206911,6,18,66403,14657,10,2,2,1
31,64063,28,0,51615,19905,3,0,2,1
73,106782,24,1,98245,147106,6,0,0,2
27,93343,12,16,56215,136272,6,0,0,2
33,98071,31,19,145218,103096,5,0,1,2
33,151564,11,14,2435,126455,10,2,2,2
71,136399,47,0,149376,19795,4,1,0,0
48,46357,24,5,85501,72788,2,0,0,2
59,217910,18,11,118902,48323,1,0,1,2
42,47314,41,16,116896,147386,9,2,1,2
30,194769,15,7,23236,75365,10,0,2,2
23,85283,11,17,133161,20462,7,1,2,0
61,74567,34,18,12247,103882,9,0,0,2
26,62006,35,14,138337,62745,7,0,2,2
62,206083,23,12,123337,81372,9,0,2,2
53,156758,32,15,106481,111299,4,1,1,2
73,183521,35,14,114252,61514,5,2,1,2
60,76606,3,13,54168,1755,9,1,2,0
37,33891,34,3,19002,61255,2,2,1,2
35,198187,49,19,63046,98186,2,1,0,2
75,116732,49,12,35498,131009,3,2,0,2
60,206791,7,4,77305,134423,2,2,0,2
74,241536,7,7,36262,52769,8,1,0,2
38,219102,6,0,76566,8005,7,1,2,1
21,182795,39,12,121551,79304,2,1,1,2
67,44877,24,4,35715,126352,4,0,2,2
50,239589,47,7,39307,48169,4,0,1,2
44,29026,34,6,52371,43460,1,0,0,2
24,35422,14,18,94622,60396,6,2,0,2
23,155316,17,9,148539,88030,2,0,1,2
32,48481,10,9,129073,75185,5,1,2,2
35,104180,29,6,109335,3429,10,0,2,1
49,124384,28,18,101729,132358,10,2,2,2
73,73031,22,13,133992,108231,3,1,0,2
28,154593,33,7,39952,120624,5,0,0,2
37,147818,18,3,38549,111695,8,1,1,2
41,98127,15,14,5955,22761,4,0,0,2
32,107254,5,4,60573,134140,6,2,2,2
65,83232,40,3,31198,103756,10,1,0,2
24,158084,14,11,101220,38990,5,1,1,2
38,95224,8,5,80014,78963,7,0,2,2
59,169529,28,7,77922,5432,9,2,1,1
43,216644,41,5,92111,10474,2,1,1,1
61,44960,1,4,73305,129244,7,0,0,2
73,248094,46,8,24381,87824,6,2,0,2
31,102695,32,18,104370,69653,6,1,0,2
74,145066,37,9,141386,141083,5,1,0,2
54,153982,22,10,86618,1681,10,0,2,1
75,17693,12,17,47173,94223,3,2,1,2
38,130313,19,4,112739,42783,1,2,2,2
35,161930,6,10,65790,20499,6,1,0,2
22,43810,16,16,147739,11032,8,2,2,1
20,35092,20,10,59776,23076,1,0,0,2
40,234851,27,15,140684,132817,8,1,1,2
43,194772,29,8,116218,116785,2,2,0,2
54,73105,22,18,84062,7419,2,1,1,2
41,176577,20,6,67795,141900,7,2,1,2
66,219300,48,19,94608,84586,1,1,0,2
36,43555,0,2,125644,106325,8,0,1,2
68,86934,16,16,140079,76140,4,2,2,2
42,87788,31,5,39253,127217,3,2,2,2
38,92257,23,19,20856,18270,4,1,0,2
29,32939,6,14,136409,104530,9,0,0,2
74,157897,34,13,81314,97846,5,1,1,2
78,236859,35,5,16540,103092,4,2,0,2
58,248563,13,15,75291,45753,7,0,0,2
50,170223,11,7,143767,55069,7,0,0,2
67,143068,38,14,31912,61289,7,1,2,2
70,15036,22,7,2430,43568,10,1,1,2
21,108948,13,0,53989,131059,8,0,2,2
59,98707,24,1,53087,47162,3,1,2,2
74,54051,21,16,15416,145812,9,2,2,2
24,244369,44,4,65591,35904,2,1,1,1
39,95738,48,11,67550,76965,7,2,0,2
72,88596,36,4,25809,147226,10,2,1,2
50,75071,28,1,10657,61084,2,2,1,2
34,145613,7,13,76162,92004,10,1,0,2
41,88601,10,11,9017,51566,10,1,2,2
78,44873,29,1,38605,3877,10,1,0,1
78,182720,21,16,77035,144018,3,1,1,2
51,86468,14,3,58700,108910,7,2,0,2
45,41470,20,12,98056,142302,10,2,1,2
75,211201,46,5,113936,55309,6,0,2,2
60,23328,24,2,144299,5077,2,0,2,1
58,152405,12,3,83527,19632,1,0,1,0
56,136173,6,7,93004,97188,5,0,0,2
39,61638,48,1,8058,141301,2,2,0,2
66,26268,17,8,117880,49997,3,2,0,2
34,216675,11,9,90874,135407,9,0,1,2
51,128920,46,12,19490,103009,5,1,0,2
23,125379,25,16,24334,137465,5,0,0,2
63,163117,4,3,60553,127705,2,0,0,2
23,186813,7,9,72978,82492,2,0,1,2
51,234378,35,11,53106,31925,7,1,0,2
18,188842,4,16,103560,27352,6,1,1,0
27,22887,21,0,28590,62100,10,1,2,2
38,244790,22,2,62431,36493,2,1,1,2
22,243978,7,5,8023,101425,2,2,0,2
19,39918,18,4,112541,124524,7,2,0,2
39,50497,33,11,139693,71765,5,0,2,2
65,108562,5,10,21091,61314,7,2,2,2
74,207081,49,8,95105,50624,6,1,2,2
19,26929,48,14,676,124973,4,1,2,2
27,117201,16,13,85608,19148,8,1,2,2
51,207834,16,18,3468,120234,6,2,2,2
33,246545,14,12,133819,136387,6,2,0,2
65,225171,38,6,19515,126186,2,2,1,2
68,131566,36,10,71841,148147,3,2,2,2
78,43546,30,1,76573,109978,10,1,0,2
56,224496,21,0,29552,6173,9,1,2,1
39,183410,24,6,11845,91198,1,0,1,2
29,180355,18,1,134579,101498,4,1,2,2
41,97494,6,18,43898,114461,3,1,0,2
64,224242,1,13,92962,52143,8,1,0,2
57,230859,14,10,30614,6657,8,2,2,1
55,61566,21,4,95836,32168,8,2,2,2
77,100464,45,10,117714,67642,10,0,2,2
76,248853,37,13,145714,32870,7,1,0,2
27,143279,6,8,105947,52673,6,1,0,2
52,96991,40,0,140698,10346,6,0,1,1
68,107680,22,5,124265,21382,7,0,0,1
66,43013,1,6,98775,127546,10,2,1,2
49,67132,32,12,91399,54409,10,2,2,2
24,233484,17,9,66949,65389,10,0,0,2
38,238570,43,19,114786,2309,1,2,1,1
37,174156,6,8,126233,115653,10,2,0,2
43,122855,23,16,98285,35422,7,0,2,2
21,167215,10,3,140938,50644,8,1,0,2
63,106627,11,13,62018,118036,8,1,0,2
69,137772,17,5,63335,48365,5,1,2,2
39,160251,36,0,33753,111412,4,1,0,2
32,244415,0,10,135550,56254,9,2,1,2
73,204798,0,10,25795,65613,9,0,0,2
57,156294,26,16,63855,40762,6,2,1,2
38,206037,8,6,139295,62101,10,0,1,2
32,79068,0,8,141017,59245,8,0,0,2
39,170021,27,15,119066,119254,4,2,0,2
69,31116,11,8,123935,38587,3,1,2,2
45,197124,48,4,58214,124961,2,0,1,2
31,66369,15,5,26578,102022,7,0,1,2
44,194889,48,7,4152,57010,1,1,0,2
78,118100,6,8,23400,84251,9,0,1,2
58,248982,34,12,59383,3694,2,1,0,1
57,229275,40,2,17357,74739,2,1,0,2
75,220383,22,17,17761,21535,8,0,1,0
45,44655,34,4,5743,34119,6,0,0,2
43,203874,15,19,59837,4764,6,1,1,1
66,62632,47,0,149710,5250,7,1,0,1
19,160265,41,12,64696,70439,5,1,0,2
42,226284,7,19,137046,104759,3,1,2,2
73,176848,47,17,25639,143733,3,2,2,2
79,189297,15,9,18069,20137,2,2,2,2
20,206082,5,19,143119,111679,4,2,0,2
25,228807,35,17,4054,104769,1,1,0,2
61,211523,30,3,11906,60273,6,1,0,2
50,194884,46,0,106959,127117,3,2,1,2
59,226674,27,6,121891,90813,10,2,2,2
69,33895,34,14,35143,105351,10,1,1,2
52,211854,16,13,28175,85759,5,0,0,2
23,167281,46,2,94056,67642,8,0,0,2
56,228408,29,19,50376,50443,1,2,1,2
69,207879,8,18,62391,48361,7,2,0,2
40,38086,22,7,70158,97290,2,2,2,2
42,100637,44,18,26016,29356,4,1,0,2
76,228099,0,17,32253,122032,4,1,2,2
67,173279,11,13,50338,132802,6,1,2,2
60,122334,16,5,62773,144448,7,2,1,2
36,166969,45,18,121630,139333,10,2,1,2
22,78083,32,11,26012,135690,1,1,1,2
68,110028,21,14,144668,46476,8,1,2,2
28,81957,9,3,50978,85709,6,2,2,2
73,112551,25,18,38373,97980,5,2,1,2
29,93506,13,4,92724,122626,5,2,0,2
27,153355,24,3,29343,140453,9,0,2,2
25,109024,46,8,32300,82372,10,1,1,2
41,96481,10,18,69617,18856,8,0,0,2
77,15255,18,5,8655,50026,3,1,1,2
45,222627,42,7,39622,144518,6,2,1,2
58,30487,27,1,77076,8743,10,2,2,1
53,34346,26,7,122930,140208,8,1,1,2
54,50050,10,10,108471,20633,3,1,1,2
38,23744,21,1,39662,29533,5,1,0,2
25,170828,24,13,14310,146510,7,1,1,2
72,76596,29,16,9018,2440,7,2,0,1
26,229469,18,4,64680,12495,7,2,0,1
64,171218,38,4,33987,103380,7,0,2,2
32,134640,6,0,18854,117671,5,1,0,2
65,70032,5,5,24432,108774,10,0,1,2
63,57687,8,6,112319,4363,6,2,1,1
57,192175,17,13,34174,34714,4,1,0,2
35,168048,30,13,7188,27334,7,1,1,2
59,77863,5,15,1333,3453,6,0,0,2
77,146663,45,8,37101,34334,3,0,0,0
37,21277,21,17,65419,108634,4,1,2,2
23,76860,8,8,48347,101153,10,1,0,2
29,148332,30,3,95700,13105,3,0,0,1
19,211955,21,6,41494,99080,1,2,1,2
24,39741,20,4,19206,46472,8,2,1,2
33,134720,34,16,73101,50178,7,2,1,2
20,52211,28,9,126393,17957,7,1,0,1
62,187614,20,1,63528,113704,2,1,1,2
20,21869,34,2,15017,92857,4,1,0,2
44,239690,22,6,100557,28559,5,1,2,2
67,102616,39,4,90802,105092,7,1,1,2
60,210804,43,9,14542,122167,5,0,2,2
57,109515,22,3,42749,56605,7,0,0,2
55,165494,17,1,69073,44786,8,1,0,2
50,181685,22,16,138197,8285,4,2,0,0
45,203088,0,18,11668,132889,9,0,2,2
18,75110,43,8,82876,142003,2,2,2,2
72,234601,19,18,129966,16323,6,1,2,2
25,223994,15,2,50290,5281,1,0,2,1
54,49033,8,6,149652,23346,9,0,0,2
49,60213,24,11,45744,81947,1,0,2,2
77,208065,37,11,115176,26704,9,2,1,2
65,27938,24,18,19843,134002,2,1,2,2
60,145842,37,6,137925,137035,4,0,2,2
54,222767,6,7,70323,92724,3,2,1,2
21,17274,45,2,82607,132806,4,2,0,2
47,99390,15,4,24166,55635,8,2,1,2
23,177887,34,12,68048,142819,8,2,2,2
63,222090,30,0,102808,56634,8,0,0,2
71,165033,0,17,3449,2930,8,2,1,2
36,35044,19,14,53304,56235,4,2,0,2
49,114372,48,12,76542,74180,10,1,2,2
26,168047,26,7,69979,82744,6,2,1,2
29,29706,0,4,83054,40758,2,1,0,2
28,152046,36,6,139472,122660,7,2,0,2
63,91464,23,14,112145,112208,8,0,2,2
72,36213,48,6,18214,145177,4,0,2,2
33,16950,4,2,111181,38691,5,2,0,2
18,231085,10,16,26502,84313,3,0,2,2
62,25411,34,8,42040,131977,9,2,1,2
72,143603,28,0,55376,80029,8,0,1,2
70,233303,22,14,14089,130993,4,0,2,2
38,192228,9,2,125600,36925,2,2,0,2
47,77744,29,5,14636,102027,9,0,2,2
30,163843,30,4,7335,10084,2,1,0,2
51,215882,23,3,44109,26086,10,1,0,2
21,50053,13,10,133238,94676,3,0,1,2
45,198148,10,10,25111,63595,5,2,2,2
55,153117,0,13,55343,91401,3,1,0,2
75,72623,43,16,139883,42130,8,2,2,2
48,44714,25,19,76756,82862,10,1,0,2
76,180458,19,19,112530,106139,10,2,2,2
72,124283,1,8,118855,135756,6,1,2,2
44,23562,32,0,22241,142596,10,1,1,2
22,70048,46,13,65374,33723,6,2,2,2
42,108295,44,4,111686,35063,9,0,0,1
20,27026,44,7,85531,80199,9,0,2,2
50,121147,44,4,7529,27374,10,0,2,1
21,46589,16,1,87466,14735,3,0,0,1
42,123199,5,1,55346,79893,5,2,0,2
37,112274,11,12,21023,146235,6,1,2,2
51,41844,14,18,77796,88163,5,1,2,2
43,169519,2,17,45751,56674,4,2,2,2
79,105415,21,14,32495,68855,7,0,0,2
79,223574,37,13,122868,49029,8,2,2,2
22,229340,20,0,4812,135311,8,1,0,2
52,69708,34,19,49867,91873,10,0,0,2
78,209997,43,10,121871,113635,5,0,0,2
45,85825,42,18,41141,13157,5,0,1,0
46,66574,26,7,74554,109112,3,1,0,2
26,100548,5,0,73534,146284,6,0,1,2
69,164884,10,10,22609,68247,2,0,0,2
55,247409,16,9,8390,36391,7,0,2,2
67,201381,35,5,11951,102682,8,1,2,2
23,79230,30,12,141468,142977,8,2,1,2
36,187700,42,0,37443,50414,3,1,1,2
77,55581,12,8,24461,104047,8,1,0,2
61,192700,47,17,3605,23930,2,1,1,2
74,234700,28,19,96257,34051,9,1,0,2
28,40105,37,10,36069,93788,9,2,2,2
19,94830,19,15,83896,79517,8,0,2,2
64,84157,37,2,98393,62516,3,1,1,2
61,178514,48,9,53575,116338,2,2,0,2
61,102235,34,1,27097,49105,5,2,1,2
26,17347,38,7,39527,84274,1,0,1,2
38,241094,0,17,99864,103114,3,2,1,2
41,62650,43,2,72122,131633,5,1,1,2
51,163182,49,5,94185,112673,8,2,1,2
39,208242,12,12,81109,65793,10,0,2,2
20,150995,26,18,96147,3137,3,2,0,1
29,197873,2,13,64627,48158,6,0,0,2
45,208843,19,12,17788,50036,8,1,2,2
47,139926,27,14,28211,114447,3,0,0,2
43,96147,5,18,52351,92678,1,1,1,2
65,63135,45,17,54275,128980,6,0,0,2
38,34199,45,11,36956,43495,4,1,2,2
45,155138,8,7,115269,57815,5,1,2,2
73,116583,44,13,23508,132603,4,1,2,2
43,198208,32,0,15746,109658,3,0,1,2
79,107290,3,0,31754,106951,4,1,2,2
50,182647,12,0,81407,114223,3,1,0,2
38,235868,37,16,54506,7711,2,0,1,1
52,135787,0,17,145526,53360,7,0,1,2
69,192805,45,19,123696,48292,6,2,2,2
51,129427,24,14,121460,14665,7,0,0,1
58,163063,0,18,98769,100706,3,2,1,2
68,168625,31,8,13165,139171,9,2,2,2
64,235782,41,1,112317,17601,1,1,0,1
35,102493,48,7,62562,12042,5,2,2,1
75,146706,18,7,107228,678,1,2,2,1
28,241489,16,14,28388,87096,9,2,0,2
74,27771,38,10,69447,25766,1,0,1,1
40,140607,40,14,44308,123720,4,1,0,2
65,164370,11,18,84833,7940,4,2,2,1
39,94876,19,10,71996,44476,5,1,1,2
34,244964,21,0,12801,106227,3,0,2,2
22,182071,44,16,147984,89284,5,2,1,2
61,217959,30,10,138369,55180,10,1,2,2
28,74648,33,13,121682,11349,2,0,1,0
47,208740,22,11,53882,47694,3,1,2,2
32,215446,43,11,25503,113036,4,2,2,2
44,213581,18,3,104774,47117,1,1,2,2
52,249420,48,14,43837,17650,5,2,0,2
50,90783,1,8,52258,64846,7,1,0,2
37,59440,1,14,20355,101663,6,0,2,2
78,46655,37,1,21747,109915,1,2,2,2
33,58039,38,15,9112,56468,4,2,2,2
51,70255,36,0,58634,32688,2,0,2,0
19,87219,11,15,121490,113404,4,1,1,2
52,201061,27,14,87853,107670,1,1,1,2
57,26244,10,13,43442,46075,5,0,2,2
73,109594,41,2,77173,48311,9,2,2,2
45,73595,48,5,123721,113528,3,2,2,2
64,185623,28,10,133597,121566,3,1,2,2
56,209302,20,6,71536,131329,5,0,0,2
23,118898,28,13,23017,40255,2,0,2,2
26,43371,28,9,50423,113656,1,0,0,2
37,215430,39,3,93681,34826,4,1,1,2
77,174950,41,0,138537,43936,7,2,1,2
18,182229,11,3,19100,128024,7,0,2,2
25,20914,1,14,7676,133682,2,1,0,2
72,229772,39,5,149446,148068,3,2,0,2
40,42180,37,18,24554,13660,7,0,1,1
20,149760,32,17,67368,144033,9,1,1,2
21,95219,44,9,132403,118764,9,2,0,2
75,93616,45,3,93971,72554,6,2,1,2
42,242561,9,15,85683,48099,3,2,0,2
64,155988,40,18,46022,29890,1,1,2,2
55,202435,10,10,7713,57622,10,1,0,2
32,110213,15,9,115050,39778,6,2,0,2
38,173432,7,15,139597,50635,10,0,0,2
52,52805,46,14,130358,28190,1,1,2,2
74,159525,45,16,147050,88106,5,0,1,2
70,141599,3,1,93395,92749,6,1,1,2
70,168775,43,13,127115,42261,9,0,2,0
63,205093,27,7,34627,13703,4,0,0,1
69,89176,16,14,65839,29492,3,0,1,2
31,109799,17,0,39760,134083,3,0,1,2
53,113385,4,5,30081,51179,10,2,0,2
29,227686,7,19,79101,146496,9,2,1,2
34,103919,4,18,17592,86512,6,0,2,2
56,227144,34,10,142368,89490,8,1,0,2
26,153482,22,5,47327,106656,8,1,2,2
52,96462,21,18,109669,73124,8,0,1,2
77,194340,47,3,67326,132780,10,0,0,2
30,180320,1,9,123604,22516,2,1,0,2
32,46159,35,10,99740,131811,10,1,2,2
35,57039,2,7,121379,123280,4,1,0,2
68,247974,27,8,29160,2882,1,0,0,1
50,62800,43,0,102044,147420,2,2,2,2
23,55761,22,18,27595,582,6,1,1,1
76,109626,8,16,28570,61910,8,1,1,2
44,232175,18,8,123963,22326,4,0,0,2
40,133368,22,16,47997,67613,6,0,1,2
76,189735,12,11,83006,67174,7,0,1,2
44,95903,45,13,95208,134726,8,0,1,2
51,186484,8,8,66113,41321,2,1,0,2
73,133998,4,6,14392,64202,1,2,0,2
63,181439,39,15,17395,60210,4,0,2,2
55,151885,29,13,60684,73658,1,1,2,2
31,74894,22,5,51213,36475,7,0,2,2
53,248229,32,14,83999,136760,10,0,0,2
70,66444,20,12,38229,23001,6,1,2,2
25,180341,47,19,64977,134889,1,2,2,2
79,76748,12,4,34663,36524,6,1,2,2
52,56190,41,14,108519,22608,4,1,2,1
36,55318,40,17,41111,141584,3,1,1,2
47,183090,47,12,144901,24744,10,0,0,1
31,139078,40,10,49919,104708,10,0,1,2
76,54759,11,10,59321,33582,7,1,2,2
37,31498,21,11,19326,84930,3,2,2,2
66,40989,3,18,135922,8906,4,2,1,2
42,248782,8,11,41628,72361,2,1,2,2
57,171640,30,18,111955,148715,7,2,1,2
41,132035,49,18,137162,143390,9,0,2,2
31,81577,47,0,868,40806,4,0,2,2
43,120231,1,13,76241,59640,8,2,0,2
55,176171,45,16,146103,105598,4,0,0,2
40,104900,35,1,56984,49801,10,2,2,2
39,186711,10,6,120559,62901,4,0,1,2
65,119679,28,5,132985,76777,9,2,0,2
74,38482,35,19,95632,19549,5,1,1,2
36,84212,33,19,71096,131683,5,1,0,2
63,201333,46,0,20704,132466,5,2,0,2
68,233389,49,5,85019,80038,10,1,1,2
20,45048,8,14,135539,3310,5,0,1,1
59,149137,11,16,91995,61420,5,0,0,2
36,148108,20,3,39087,13611,1,2,0,1
26,50814,4,1,94107,43081,1,0,0,2
45,205766,6,15,20810,103162,6,0,1,2
37,162996,43,12,3982,39769,5,0,0,0
62,144493,36,10,51160,78072,3,1,2,2
24,75204,2,10,137395,32878,4,0,0,2
31,47844,14,15,114688,28973,4,0,0,2
26,96943,18,9,21481,4405,2,0,0,1
76,36518,48,3,56002,22108,8,1,0,1
77,163131,2,18,117072,33738,2,2,1,2
72,38052,19,6,131906,55960,4,2,0,2
74,84803,14,17,25356,108983,3,1,2,2
77,86524,37,11,136776,40735,6,2,1,2
36,239582,10,9,9276,66105,1,1,2,2
64,104572,13,14,141260,103507,2,1,0,2
69,154752,3,11,149220,63794,1,1,2,2
31,82021,34,0,79178,53097,5,2,2,2
73,226321,7,9,88145,142819,2,1,1,2
55,35043,20,10,38732,35017,5,1,2,2
70,17419,34,19,37782,26198,7,1,2,1
78,202964,3,18,95905,67241,5,0,1,2
53,136831,35,14,130906,35924,6,2,0,2
57,116799,13,2,119307,133447,8,1,0,2
34,163212,43,15,31272,71930,2,1,2,2
47,189556,2,19,37467,5237,2,0,1,1
26,209941,19,15,95318,17637,1,0,1,2
50,191282,7,9,26319,125715,5,2,2,2
73,72600,13,14,33891,23195,6,0,1,2
69,131467,0,7,128856,88159,1,0,2,2
42,93497,19,1,31644,47221,9,0,1,2
31,123611,13,3,95286,132454,4,1,0,2
28,152559,27,13,27551,56566,4,2,0,2
70,75692,38,17,103653,47169,2,1,0,2
52,77112,44,2,16494,69477,2,1,0,2
58,177182,8,2,36590,110793,1,2,1,2
76,31360,22,4,124397,98199,2,0,1,2
31,195482,15,1,20969,121218,2,1,0,2
47,248451,47,5,60857,68539,8,1,2,2
58,236490,26,3,25506,98306,1,1,0,2
21,98038,39,1,65205,78930,7,1,0,2
76,219239,7,18,32264,73895,10,0,1,2
21,18017,27,14,88638,133305,1,2,2,2
45,101261,17,1,121538,47647,7,0,2,2
25,206196,33,3,101631,87063,2,0,2,2
19,236370,1,13,107530,142755,2,1,2,2
58,197021,23,11,4319,37211,4,0,1,2
78,204340,9,2,98930,131049,7,1,1,2
63,81320,48,7,64720,16636,5,0,2,1
39,239628,39,19,97799,104874,8,2,0,2
58,227373,7,9,56617,1690,3,2,1,1
73,46127,4,18,89030,104375,10,0,0,2
72,149268,2,14,12889,18140,1,0,2,2
33,90088,32,13,109923,77996,9,2,1,2
46,187372,29,18,91585,42214,5,0,2,2
79,195786,38,19,88349,33158,5,0,0,2
66,46921,6,18,80081,124547,3,2,0,2
65,19746,44,13,136232,32968,3,0,0,2
47,83535,20,5,52477,43603,9,0,0,2
29,80350,37,7,64867,33166,3,0,2,2
52,196417,12,18,94431,33344,2,0,0,2
28,195292,24,2,4081,86872,2,1,1,2
63,96131,1,2,29963,122606,6,1,2,2
67,37063,1,3,1593,47748,9,1,0,2
38,132116,1,6,88440,46695,5,2,1,2
38,217808,14,1,117137,48152,8,2,0,2
22,249772,14,12,55414,114611,7,0,1,2
65,103913,17,10,74859,58992,10,0,2,2
37,93946,4,12,147605,15752,2,1,1,2
54,192043,25,1,129117,118560,5,1,2,2
20,149670,29,3,122044,91518,2,0,1,2
61,25564,13,15,5819,137950,10,1,2,2
50,242506,4,14,47522,18437,6,2,2,2
70,64725,39,14,40622,52183,1,2,2,2
78,101134,20,2,11865,137883,4,0,2,2
26,120940,42,12,86719,55352,5,2,2,2
78,206012,7,16,29759,110549,9,2,2,2
26,77085,5,17,2593,131799,4,1,2,2
21,32862,25,15,25221,31201,2,1,0,2
52,25265,3,0,45828,67386,1,1,0,2
34,155777,29,13,136344,54364,7,0,1,2
51,201351,34,1,142354,102720,4,1,1,2
41,77471,26,5,112626,100560,5,0,1,2
49,106080,26,11,115411,114157,8,0,1,2
18,225906,43,7,28120,109630,7,2,2,2
25,209051,42,6,26408,103231,7,1,2,2
62,70828,4,17,124573,49296,1,2,0,2
40,244278,39,10,82903,1194,10,0,0,1
64,131884,10,19,37110,106702,7,2,1,2
57,123007,42,1,33613,125666,5,1,1,2
29,61104,34,10,47534,115968,7,2,2,2
71,55934,10,7,77139,4868,8,1,0,1
29,129420,37,19,91515,128155,2,0,0,2
63,21050,37,16,3608,68481,2,1,2,2
64,190024,49,12,146929,9168,3,1,1,1
32,232642,4,19,37592,82766,5,1,0,2
58,23484,36,11,144958,3403,4,2,1,1
36,77648,36,10,73880,74973,1,1,2,2
43,74945,25,12,137108,125432,10,2,1,2
69,199750,32,8,70468,9152,4,0,0,0
46,46323,32,6,2352,121063,9,2,2,2
39,101332,22,9,69033,56233,9,0,2,2
57,109605,6,11,109525,44003,5,1,0,2
38,233435,31,7,114085,40956,5,2,2,2
68,181433,8,11,128690,47535,2,1,2,2
55,25315,15,11,59865,119567,2,2,2,2
37,62968,8,13,59573,133165,4,1,2,2
74,172591,43,10,108499,56373,6,2,2,2
46,24107,42,13,17839,55653,5,2,2,2
68,70781,27,13,131072,74895,9,2,0,2
21,18869,22,10,97138,143082,1,0,1,2
72,95983,11,1,62436,34848,5,0,2,2
24,173442,41,7,25227,47705,7,2,0,2
45,208767,8,6,17719,1271,5,1,0,1
45,206494,44,14,89049,116336,5,2,2,2
21,22971,11,3,90707,19059,9,0,2,1
39,111805,8,0,90273,127691,5,2,1,2
29,40651,18,2,112928,41781,5,0,1,2
62,71974,35,5,83870,104689,10,1,1,2
20,247365,32,18,130626,106033,4,2,2,2
39,38446,12,1,57923,121521,2,2,1,2
61,184180,1,14,62895,110126,8,2,1,2
19,221251,39,18,12632,79528,4,2,1,2
41,18823,43,18,50051,27659,4,0,2,2
51,159526,24,8,69729,39508,4,2,1,2
44,150004,12,18,139447,129991,8,1,0,2
72,156292,12,12,11806,148700,6,0,2,2
58,220162,32,7,15630,115527,3,2,1,2
18,82965,26,5,115862,75978,10,2,0,2
25,174280,39,9,87142,62642,5,1,0,2
40,219052,36,8,119061,35281,7,2,0,1
55,25510,18,14,74824,96537,9,2,2,2
23,190117,21,13,32416,33497,10,1,1,2
39,156609,16,1,97468,97284,3,2,0,2
42,218755,1,0,65899,56770,6,2,2,2
35,120935,11,10,87839,115462,7,2,0,2
34,84134,32,14,93834,138510,8,2,0,2
78,248705,27,14,131048,145968,8,0,2,2
29,87254,25,5,98787,23882,1,2,0,2
23,159854,24,0,135544,126503,2,2,1,2
43,129780,27,16,88392,44447,3,2,2,2
44,140544,30,2,106448,113148,2,2,1,2
25,80587,43,13,92820,138010,6,1,0,2
36,97238,30,19,14962,73496,3,2,0,2
77,90720,26,11,41745,77138,10,2,0,2
59,93004,43,19,44199,79699,6,0,0,2
18,37072,0,11,137208,62276,4,1,1,2
74,96015,34,4,124325,134598,3,0,1,2
46,240075,32,5,75897,19266,2,2,1,2
62,235010,0,19,33223,32816,8,1,0,2
66,87746,8,14,75583,52860,4,1,0,2
52,191774,32,1,89855,83113,10,0,2,2
57,117260,43,7,80128,15886,2,2,1,0
31,152129,36,19,113028,75235,9,0,1,2
52,143259,46,5,53303,29558,6,1,0,2
65,45916,14,16,146761,25013,4,0,0,2
62,42268,14,17,39802,139436,10,2,1,2
37,190050,48,13,2199,15095,4,0,2,1
73,38259,28,19,115138,92199,8,0,1,2
66,199655,40,9,87366,107974,10,1,0,2
30,94400,20,12,145285,13876,8,2,1,2
78,49293,45,16,107196,91505,5,1,0,2
55,126581,17,0,135216,53847,10,1,1,2
66,22043,15,7,58823,7426,5,0,0,1
63,196502,28,15,83274,53021,1,1,0,2
66,122009,40,12,115737,8747,4,1,1,1
79,53893,26,6,68705,88128,4,1,2,2
25,186714,14,18,83624,34885,5,0,0,2
60,224137,46,7,114668,22005,1,1,1,2
37,176940,8,11,113521,116722,6,1,1,2
77,41309,27,15,93119,1698,3,2,1,1
50,38284,1,12,40802,77428,5,1,1,2
43,141801,20,17,27529,79457,2,1,2,2
56,128259,10,12,122776,67541,6,1,2,2
38,115804,31,18,84107,58530,2,2,2,2
70,84000,21,5,61437,41080,1,0,0,2
66,99179,34,11,121809,67559,5,1,2,2
79,208179,41,5,136317,25793,8,2,1,1
59,80049,40,18,127533,63376,5,0,1,2
60,44265,15,15,24740,88744,1,1,0,2
71,227562,30,13,118899,126697,4,0,2,2
79,38880,9,11,57990,95858,9,0,0,2
58,99579,39,17,89511,100043,8,1,0,2
